ID,Name,Concepticon_ID,Concepticon_Gloss
1_coralreef,(coral) reef,660,REEF
2_12,12,1707,TWELVE
3_123,123,3164,ONE HUNDRED AND TWENTY THREE
4_13,13,1708,THIRTEEN
5_21,21,1734,TWENTY ONE
6_angry,angry,1826,ANGRY
7_animal,animal,619,ANIMAL
8_ant,ant,587,ANT
9_arm,arm,1673,ARM
10_arrow,arrow,977,ARROW
11_ash,ash,646,ASH
12_askquestion,ask (question),1309,ASK (INQUIRE)
13_axe,axe,677,AXE
14_back,back,1291,BACK
15_bad,bad,1292,BAD
16_bamboo,bamboo,1927,BAMBOO
17_banana,banana,868,BANANA
18_bark,bark,1204,BARK
19_barnstoragehouse,barn/storage house,3025,BARN OR SHED
20_bat,bat,1793,BAT
21_bean,bean,832,BEAN
22_bedbug,bedbug,1949,BEDBUG
23_betelnutareca,betel nut/areca,217,BETELNUT
24_betelvine,betel vine,177,BETEL PEPPER VINE
25_big,big,1202,BIG
26_bird,bird,937,BIRD
27_bite,bite,1403,BITE
28_bitter,bitter,887,BITTER
29_black,black,163,BLACK
30_blind,blind,1653,BLIND
31_blood,blood,946,BLOOD
32_blue,blue,837,BLUE
33_blunt,blunt,379,BLUNT
34_bodyhair,body hair,189,HAIR (BODY)
35_bone,bone,1394,BONE
36_bow,bow,994,BOW
37_branch,branch,1531,BRANCH
38_breadfruit,breadfruit,2371,BREADFRUIT
39_breast,breast,1402,BREAST
40_brideprice,bride price,3024,BRIDE PRICE
41_burdenstick,burden stick,,
42_burnclearland,burn (clear land),3539,BURN LAND
43_burnshine,burn/shine,2102,BURN
44_butterfly,butterfly,1791,BUTTERFLY
45_buy,buy,1869,BUY
46_callout,call out,,
47_canoe,canoe,1970,CANOE
48_cassava,cassava,925,CASSAVA
49_chaseawayexpel,chase away/expel,30,DISPEL
50_chew,chew,321,CHEW
51_chewbetel,chew betel,3161,CHEW BETEL
52_chicken,chicken,1318,CHICKEN
53_child,child,2099,CHILD
54_chin,chin,1510,CHIN
55_choose,choose,1750,CHOOSE
56_civetcat,civet cat,3018,NATIVE CAT
57_clay,clay,1399,CLAY
58_clean,clean,704,CLEAN
59_climb,climb,1102,CLIMB
60_cloud,cloud,1489,CLOUD
61_coconut,coconut,970,COCONUT
62_cold,cold,1287,COLD
63_coldinfluenza,cold/influenza,102,COMMON COLD (DISEASE)
64_comb,comb,1475,COMB
65_conjunctivitis,conjunctivitis,3026,CONJUNCTIVITIS
66_cookedcorn,cooked corn,3027,COOKED CORN
67_cookedrice,cooked rice,1191,COOKED RICE
68_coralrock,coral (rock),3179,CORAL ROCK
69_cornmaize,corn/maize,506,MAIZE
70_correct,correct,1725,CORRECT (RIGHT)
71_crocodile,crocodile,1857,CROCODILE
72_dark,dark,706,DARK
73_day,day,1225,DAY (NOT NIGHT)
74_dayaftertomorrow,day after tomorrow,1179,DAY AFTER TOMORROW
75_daybeforeyesterday,day before yesterday,1180,DAY BEFORE YESTERDAY
76_deaf,deaf,996,DEAF
77_deer,deer,1936,DEER
78_dibblestick,dibble stick,3155,DIBBLE STICK
79_diggingstick,digging stick,339,DIGGING STICK
80_dirty,dirty,1230,DIRTY
81_dog,dog,2009,DOG
82_dolphin,dolphin,1479,DOLPHIN
83_door,door,1567,DOOR
84_dream,dream,2374,DREAM
85_dry,dry,1398,DRY
86_dryinsun,dry in sun,3364,DRY IN SUN
87_dustfineearth,dust/fine earth,2,DUST
88_ear,ear,1247,EAR
89_earth,earth,626,LAND
90_earthquake,earthquake,6,EARTHQUAKE
91_earthworm,earthworm,2350,EARTHWORM
92_egg,egg,744,EGG
93_eight,eight,1705,EIGHT
94_eleven,eleven,1706,ELEVEN
95_empty,empty,1624,EMPTY
96_excrement,excrement,675,FAECES (EXCREMENT)
97_eye,eye,1248,EYE
98_fallfromabove,fall (from above),1280,FALL
